customer_id, customer_name                  , address                                , zip_code , phone        , city                       , country, notes  , SID 
52, JULIE SANCHEZ         , 939 Probolinggo Loop                   ,4166,6.80E+11, A Coru??a (La Coru??a)     , Spain, active ,1
293, MAE FLETCHER          , 44 Najafabad Way                       ,61391,96604821070, Donostia-San Sebasti?ín    , Spain, active ,2
394, CHRIS BROTHERS        , 331 Bydgoszcz Parkway                  ,966,5.37E+11, Gij??n                     , Spain, active ,2
469, WESLEY BULL           , 1469 Plock Lane                        ,95835,6.23E+11, Ourense (Orense)           , Spain, active ,2
549, NELSON CHRISTENSON    , 1764 Jalib al-Shuyukh Parkway          ,77642,84794532510, Santiago de Compostela     , Spain, active ,1
408, MANUEL MURRELL        , 692 Amroha Drive                       ,35575,3.59E+11, Jaffna                     , Sri Lanka, active ,1
395, JOHNNY TURPIN         , 1152 Citrus Heights Manor              ,5239,7.66E+11, al-Qadarif                 , Sudan, active ,2
50, DIANE COLLINS         , 115 Hidalgo Parkway                    ,80168,3.08E+11, Omdurman                   , Sudan, active ,1
66, JANICE WARD           , 1150 Kimchon Manor                     ,96109,6.63E+11, Malm?Â                     , Sweden, active ,2
61, KATHERINE RIVERA      , 915 Ponce Place                        ,83980,1395251317, Basel                      , Switzerland, active ,2
155, GAIL KNIGHT           , 185 Novi Sad Place                     ,41778,9.04E+11, Bern                       , Switzerland, active ,1
598, WADE DELVALLE         , 1331 Usak Boulevard                    ,61960,1.45E+11, Lausanne                   , Switzerland, active ,1
75, TAMMY SANDERS         , 1551 Rampur Lane                       ,72394,2.51E+11, Changhwa                   , Taiwan, active ,2
73, BEVERLY BROOKS        , 1947 Po?ºos de Caldas Boulevard        ,60951,4.27E+11, Chiayi                     , Taiwan, active ,2
517, BRAD MCCURDY          , 608 Birgunj Parkway                    ,400,6.27E+11, Chungho                    , Taiwan, active ,2
576, MORRIS MCCARTER       , 1568 Celaya Parkway                    ,34750,2.79E+11, Fengshan                   , Taiwan, active ,2
348, ROGER QUINTANILLA     , 381 Kabul Way                          ,87272,55477302294, Hsichuh                    , Taiwan, active ,2
30, MELISSA KING          , 1668 An?ípolis Street                  ,50199,5.25E+11, Lungtan                    , Taiwan, active ,1
5, ELIZABETH BROWN       , 53 Idfu Parkway                        ,42399,10655648674, Nantou                     , Taiwan, active ,1
577, CLIFTON MALCOLM       , 1489 Kakamigahara Lane                 ,98883,29341849811, Tanshui                    , Taiwan, active ,2
139, AMBER DIXON           , 1029 Dzerzinsk Manor                   ,57519,33173584456, Touliu                     , Taiwan                                , active ,1
586, KIRK STCLAIR          , 1923 Stara Zagora Lane                 ,95179,1.82E+11, Tsaotun                    , Taiwan, active ,1
481, HERMAN DEVORE         , 64 Korla Street                        ,25145,5.10E+11, Mwanza                     , Tanzania, active ,1
190, YOLANDA WEAVER        , 605 Rio Claro Parkway                  ,49348,3.52E+11, Tabora                     , Tanzania, active ,2
220, CHARLENE ALVAREZ      , 1842 Luzi?ónia Boulevard               ,94420,7.07E+11, Zanzibar                   , Tanzania, active ,2
390, SHAWN HEATON          , 1337 Mit Ghamr Avenue                  ,29810,1.75E+11, Nakhon Sawan               , Thailand                              , active ,1
42, CAROLYN PEREZ         , 1632 Bislig Avenue                     ,61117,4.72E+11, Pak Kret                   , Thailand, active ,2
86, JACQUELINE LONG       , 870 Ashqelon Loop                      ,84931,1.35E+11, Songkhla                   , Thailand, active ,2
344, HENRY BILLINGSLEY     , 1516 Escobar Drive                     ,46069,64536069371, Nuku??alofa                , Tonga, active ,1
335, GREGORY MAULDIN       , 507 Smolensk Loop                      ,22971,80303246192, Sousse                     , Tunisia, active ,1
327, LARRY THRASHER        , 663 Bah?¡a Blanca Parkway              ,33463,8.34E+11, Adana                      , Turkey, active ,2
366, BRANDON HUEY          , 1912 Emeishan Drive                    ,33050,99883471275, Balikesir                  , Turkey, active ,1
172, BERNICE WILLIS        , 29 Pyongyang Loop                      ,47753,7.35E+11, Batman                     , Turkey, active ,1
483, VERNON CHAPA          , 698 Jelets Boulevard                   ,2596,9.75E+11, Denizli                    , Turkey, active ,2
507, EDGAR RHOADS          , 1269 Ipoh Avenue                       ,54674,4.03E+11, Eskisehir                  , Turkey, active ,2
480, COREY HAUSER          , 984 Novot?íerkassk Loop                ,28165,4.35E+11, Gaziantep                  , Turkey, active ,1
278, BILLIE HORTON         , 457 Tongliao Loop                      ,56254,8.81E+11, Ineg?Âl                    , Turkey, active ,2
143, LESLIE GORDON         , 374 Bat Yam Boulevard                  ,97700,9.23E+11, Kilis                      , Turkey, active ,1
124, SHEILA WELLS          , 848 Tafuna Manor                       ,45142,6.15E+11, K??tahya                   , Turkey,        ,1
13, KAREN JACKSON         , 270 Amroha Parkway                     ,29610,6.95E+11, Osmaniye                   , Turkey, active ,2
518, GABRIEL HARDER        , 680 A Coru??a (La Coru??a) Manor       ,49806,1.58E+11, Sivas                      , Turkey, active ,1
493, BRENT HARKINS         , 319 Plock Parkway                      ,26101,8.54E+11, Sultanbeyli                , Turkey                                , active ,1
164, JOANN GARDNER         , 842 Salzburg Lane                      ,3313,6.97E+11, Tarsus                     , Turkey, active ,2
566, CASEY MENA            , 539 Hami Way                           ,52196,5.26E+11, Tokat                      , Turkey, active ,1
204, ROSEMARY SCHMIDT      , 1215 Pyongyang Parkway                 ,25238,6.46E+11, Usak                       , Turkey, active ,1
200, JEANNE LAWSON         , 387 Mwene-Ditu Drive                   ,8073,7.64E+11, Ashgabat                   , Turkmenistan                          , active ,2
105, DAWN SULLIVAN         , 454 Nakhon Sawan Boulevard             ,76383,9.64E+11, Funafuti                   , Tuvalu, active ,1
386, TODD TAN              , 1793 Meixian Place                     ,33535,6.20E+11, Kamjanets-Podilskyi        , Ukraine, active ,1
545, JULIO NOLAND          , 182 Nuku??alofa Drive                  ,15414,4.26E+11, Konotop                    , Ukraine, active ,2
131, MONICA HICKS          , 1752 S?úo Leopoldo Parkway             ,14014,2.52E+11, Mukat?íeve                 , Ukraine, active ,2
475, PEDRO CHESTNUT        , 421 Yaound?® Street                    ,11363,7.27E+11, ?áostka                    , Ukraine, active ,2
82, KATHRYN COLEMAN       , 927 Bah?¡a Blanca Parkway              ,9495,8.22E+11, Simferopol                 , Ukraine, active ,1
187, BRITTANY RILEY        , 140 Chiayi Parkway                     ,38982,8.56E+11, Sumy                       , Ukraine, active ,2
452, TOM MILNER            , 535 Ahmadnagar Manor                   ,41136,9.85E+11, Abu Dhabi                  , United Arab Emirates                  , active ,1
98, LILLIAN GRIFFIN       , 669 Firozabad Loop                     ,92265,4.13E+11, al-Ayn                     , United Arab Emirates                  , active ,1
292, MISTY LAMBERT         , 1192 Tongliao Street                   ,19065,3.51E+11, Sharja                     , United Arab Emirates                  , active ,2
85, ANNE POWELL           , 1557 K??tahya Boulevard                ,88002,7.21E+11, Bradford                   , United Kingdom                        , active ,2
142, APRIL BURNS           , 483 Ljubertsy Parkway                  ,60562,5.81E+11, Dundee                     , United Kingdom                        , active ,1
252, MATTIE HOFFMAN        , 1497 Yuzhou Drive                      ,3433,2.47E+11, London                     , United Kingdom                        , active ,2
512, CECIL VINES           , 548 Uruapan Street                     ,35653,8.79E+11, London                     , United Kingdom                        , active ,1
583, MARSHALL THORN        , 1584 Ljubertsy Lane                    ,22954,2.86E+11, Southampton                , United Kingdom                        , active ,1
16, SANDRA MARTIN         , 360 Toulouse Parkway                   ,54308,9.49E+11, Southend-on-Sea            , United Kingdom                        ,        ,2
556, ARMANDO GRUBER        , 869 Shikarpur Way                      ,57380,5.91E+11, Southport                  , United Kingdom                        , active ,2
477, DAN PAINE             , 808 Na?ºala-Porto Parkway              ,41060,5.53E+11, Stockport                  , United Kingdom                        , active ,1
497, GILBERT SLEDGE        , 1515 Korla Way                         ,57197,9.59E+11, York                       , United Kingdom                        , active ,2
479, ZACHARY HITE          , 98 Pyongyang Boulevard                 ,88749,1.92E+11, Akron                      , United States                         , active ,1
305, RICHARD MCCRARY       , 913 Coacalco de Berrioz?íbal Loop      ,42141,2.62E+11, Arlington                  , United States                         , active ,1
96, DIANA ALEXANDER       , 1308 Arecibo Way                       ,30695,6171054059, Augusta-Richmond County    , United States                         , active ,1
330, SCOTT SHELLEY         , 587 Benguela Manor                     ,91590,1.65E+11, Aurora                     , United States, active ,1
537, CLINTON BUFORD        , 43 Vilnius Manor                       ,79814,4.85E+11, Aurora                     , United States                         , active ,2
212, WILMA RICHARDS        , 660 Jedda Boulevard                    ,25053,1.69E+11, Bellevue                   , United States                         , active ,2
149, VALERIE BLACK         , 782 Mosul Street                       ,25545,8.86E+11, Brockton                   , United States                         , active ,1
526, KARL SEAL             , 1427 Tabuk Place                       ,31342,2.15E+11, Cape Coral                 , United States                         , active ,2
14, BETTY WHITE           , 770 Bydgoszcz Avenue                   ,16266,5.17E+11, Citrus Heights             , United States                         , active ,2
140, EVA RAMOS             , 1666 Beni-Mellal Place                 ,13377,9099941466, Clarksville                , United States                         , active ,1
182, RENEE LANE            , 533 al-Ayn Boulevard                   ,8862,6.62E+11, Compton                    , United States                         , active ,1
400, BRYAN HARDISON        , 530 Lausanne Lane                      ,11067,7.75E+11, Dallas                     , United States                         , active ,2
294, SHELLY WATTS          , 32 Pudukkottai Lane                    ,38834,9.67E+11, Dayton                     , United States                         , active ,2
420, JACOB LANCE           , 1866 al-Qatif Avenue                   ,89420,5.47E+11, El Monte                   , United States                         , active ,1
51, ALICE STEWART         , 1135 Izumisano Parkway                 ,48150,1.72E+11, Fontana                    , United States                         , active ,1
593, RENE MCALISTER        , 1895 Zhezqazghan Drive                 ,36693,1.38E+11, Garden Grove               , United States                         , active ,2
561, IAN STILL             , 1894 Boa Vista Way                     ,77464,2.39E+11, Garland                    , United States                         , active ,2
118, KIM CRUZ              , 333 Goi?ónia Way                       ,78625,9.09E+11, Grand Prairie              , United States                         , active ,1
158, VERONICA STONE        , 369 Papeete Way                        ,666639,1.70E+11, Greensboro                 , United States                         , active ,1
504, NATHANIEL ADAM        , 786 Matsue Way                         ,37469,1.11E+11, Joliet                     , United States                         , active ,1
308, THOMAS GRIGSBY        , 1191 Sungai Petani Boulevard           ,9668,9.83E+11, Kansas City                , United States                         , active ,1
112, ROSA REYNOLDS         , 793 Cam Ranh Avenue                    ,87057,8.24E+11, Lancaster                  , United States                         , active ,2
6, JENNIFER DAVIS        , 1795 Santiago de Compostela Way        ,18743,8.60E+11, Laredo                     , United States, active ,2
63, ASHLEY RICHARDSON     , 1214 Hanoi Way                         ,67055,4.91E+11, Lincoln                    , United States                         , active ,1
382, VICTOR BARKLEY        , 401 Sucre Boulevard                    ,25007,4.86E+11, Manchester                 , United States                         , active ,2
181, ANA BRADLEY           , 682 Garden Grove Place                 ,67497,72136330362, Memphis                    , United States                         , active ,2
275, CAROLE BARNETT        , 1980 Kamjanets-Podilskyi Street        ,89502,8.74E+11, Peoria                     , United States, active ,2
291, TONI HOLT             , 1936 Cuman?í Avenue                    ,61195,9.77E+11, Roanoke                    , United States, active ,1
457, BILL GAVIN            , 1485 Bratislava Place                  ,83183,9.25E+11, Rockford                   , United States                         , active ,2
62, JOAN COOPER           , 1717 Guadalajara Lane                  ,85505,9.14E+11, Saint Louis                , United States                         , active ,1
269, CASSANDRA WALTERS     , 920 Kumbakonam Loop                    ,75090,6.85E+11, Salinas                    , United States                         , active ,1
2, PATRICIA JOHNSON      , 1121 Loja Avenue                       ,17886,8.39E+11, San Bernardino             , United States, active ,1
146, JAMIE RICE            , 879 Newcastle Way                      ,90732,2.07E+11, Sterling Heights           , United States                         , active ,1
214, KRISTIN JOHNSTON      , 226 Brest Manor                        ,2299,7.86E+11, Sunnyvale                  , United States                         , active ,1
248, CAROLINE BOWMAN       , 1309 Weifang Street                    ,57338,4.36E+11, Tallahassee                , United States                         , active ,1
276, BRANDY GRAVES         , 1944 Bamenda Way                       ,24645,75975221996, Warren                     , United States                         , active ,1
568, ALBERTO HENNING       , 502 Mandi Bahauddin Parkway            ,15992,6.18E+11, Barcelona                  , Venezuela, active ,2
111, CARMEN OWENS          , 1378 Alvorada Avenue                   ,75834,2.72E+11, Caracas                    , Venezuela, active ,1
113, CINDY FISHER          , 1079 Tel Aviv-Jaffa Boulevard          ,10885,3.58E+11, Cuman?í                    , Venezuela, active ,2
453, CALVIN MARTEL         , 138 Caracas Boulevard                  ,16790,9.74E+11, Maraca?¡bo                 , Venezuela, active ,1
174, YVONNE WATKINS        , 1848 Salala Boulevard                  ,25220,48265851133, Ocumare del Tuy            , Venezuela, active ,2
539, MATHEW BOLIN          , 163 Augusta-Richmond County Loop       ,33030,7.55E+11, Valencia                   , Venezuela, active ,1
290, KRISTINA CHAMBERS     , 544 Tarsus Boulevard                   ,53145,892523334, Valle de la Pascua         , Venezuela, active ,1
532, NEIL RENNER           , 1817 Livorno Way                       ,79401,4.78E+11, Cam Ranh                   , Vietnam, active ,2
199, BETH FRANKLIN         , 1149 A Coru??a (La Coru??a) Boulevard  ,95824,4.71E+11, Haiphong                   , Vietnam, active ,2
340, PATRICK NEWSOM        , 68 Ponce Parkway                       ,85926,8.71E+11, Hanoi                      , Vietnam, active ,1
472, GREG ROBINS           , 1786 Salinas Place                     ,66546,2.06E+11, Nam Dinh                   , Vietnam, active ,1
520, MITCHELL WESTMORELAND , 617 Klerksdorp Place                   ,94707,5.75E+11, Nha Trang                  , Vietnam, active ,2
523, HARVEY GUAJARDO       , 600 Purnea (Purnia) Avenue             ,18043,6.38E+11, Vinh                       , Vietnam, active ,1
406, NATHAN RUNYON         , 264 Bhimavaram Manor                   ,54749,3.03E+11, Charlotte Amalie           ," Virgin Islands, U.S.                  ",        ,1
210, ELLA OLIVER           , 751 Lima Loop                          ,99405,7.56E+11, Aden                       , Yemen, active ,2
470, GORDON ALLARD         , 434 Ourense (Orense) Manor             ,14122,5.62E+11, Hodeida                    , Yemen, active ,1
303, WILLIAM SATTERFIELD   , 687 Alessandria Parkway                ,57587,4.07E+11, Sanaa                      , Yemen, active ,2
213, GINA WILLIAMSON       , 1001 Miyakonojo Lane                   ,67924,5.84E+11, Taizz                      , Yemen, active ,1
7, MARIA MILLER          , 900 Santiago de Compostela Parkway     ,93896,7.17E+11, Kragujevac                 , Yugoslavia, active ,1
553, MAX PITT              , 1917 Kumbakonam Parkway                ,11892,6.98E+11, Novi Sad                   , Yugoslavia, active ,1
438, BARRY LOVELACE        , 1836 Korla Parkway                     ,55405,6.90E+11, Kitwe                      , Zambia, active ,1
